    Time      Ur        Uinf      Ct_adm    a        Yaw(deg)  Thrust     Power  
  193.000     6.641     8.171     0.615     0.190     0.000  232941.5  1546903.1
  193.500     6.616     8.166     0.615     0.190     0.000  231212.4  1529738.0
  194.000     6.594     8.138     0.621     0.192     0.000  233321.0  1538477.9
  194.500     6.572     8.136     0.621     0.192     0.000  231732.8  1522837.9
  195.000     6.552     8.111     0.627     0.195     0.000  233937.5  1532645.6
  195.500     6.532     8.110     0.627     0.195     0.000  232490.0  1518509.3
  196.000     6.514     8.088     0.633     0.197     0.000  234779.6  1529263.8
  196.500     6.495     8.090     0.633     0.197     0.000  233444.0  1516334.5
  197.000     6.479     8.070     0.639     0.200     0.000  235785.8  1527705.1
  197.500     6.462     8.073     0.639     0.200     0.000  234521.5  1515572.9
  198.000     6.447     8.054     0.644     0.202     0.000  236491.1  1524693.0
  198.500     6.431     8.056     0.644     0.202     0.000  235283.4  1513197.4
  199.000     6.417     8.038     0.646     0.202     0.000  235381.1  1510432.5
  199.500     6.403     8.029     0.646     0.202     0.000  234306.0  1500276.2
  200.000     6.390     8.013     0.647     0.203     0.000  234004.3  1495374.5
  200.500     6.378     8.003     0.647     0.203     0.000  233077.6  1486671.5
  201.000     6.368     7.989     0.647     0.203     0.000  232220.3  1478709.9
  201.500     6.358     7.977     0.647     0.203     0.000  231482.2  1471809.1
  202.000     6.350     7.967     0.646     0.203     0.000  230279.2  1462255.5
  202.500     6.343     7.954     0.646     0.203     0.000  229764.5  1457456.8
  203.000     6.338     7.948     0.643     0.201     0.000  227705.4  1443164.3
  203.500     6.335     7.932     0.643     0.201     0.000  227461.9  1440900.0
  204.000     6.333     7.929     0.640     0.200     0.000  225536.6  1428240.3
  204.500     6.333     7.917     0.640     0.200     0.000  225539.1  1428265.3
  205.000     6.334     7.918     0.637     0.199     0.000  223725.5  1416970.0
  205.500     6.336     7.908     0.637     0.199     0.000  223922.2  1418803.7
  206.000     6.339     7.912     0.634     0.197     0.000  222199.3  1408544.8
  206.500     6.343     7.904     0.634     0.197     0.000  222513.5  1411480.0
  207.000     6.347     7.908     0.631     0.196     0.000  220940.7  1402384.2
  207.500     6.352     7.901     0.631     0.196     0.000  221277.0  1405536.9
  208.000     6.356     7.906     0.627     0.195     0.000  219577.5  1395563.2
  208.500     6.360     7.897     0.627     0.195     0.000  219852.4  1398154.1
  209.000     6.362     7.900     0.624     0.193     0.000  218040.6  1387166.8
  209.500     6.364     7.889     0.624     0.193     0.000  218188.8  1388574.1
  210.000     6.365     7.889     0.621     0.192     0.000  216916.3  1380568.2
  210.500     6.364     7.879     0.621     0.192     0.000  216880.8  1380237.5
  211.000     6.362     7.877     0.616     0.190     0.000  213557.5  1358625.0
  211.500     6.360     7.852     0.616     0.190     0.000  213435.4  1357471.1
  212.000     6.357     7.848     0.612     0.189     0.000  211250.5  1342890.9
  212.500     6.354     7.831     0.612     0.189     0.000  211033.9  1340830.8
  213.000     6.349     7.825     0.608     0.187     0.000  208377.3  1323079.0
  213.500     6.346     7.805     0.608     0.187     0.000  208158.0  1320993.2
  214.000     6.342     7.800     0.603     0.185     0.000  205415.9  1302841.5
  214.500     6.340     7.780     0.603     0.185     0.000  205276.7  1301528.5
  215.000     6.339     7.778     0.598     0.183     0.000  202315.6  1282383.2
  215.500     6.339     7.758     0.598     0.183     0.000  202331.7  1282569.8
  216.000     6.340     7.760     0.592     0.181     0.000  199211.2  1262994.5
  216.500     6.344     7.742     0.592     0.181     0.000  199423.8  1265077.3
  217.000     6.348     7.747     0.586     0.178     0.000  196299.5  1246104.7
  217.500     6.355     7.732     0.586     0.178     0.000  196703.0  1250029.4
  218.000     6.362     7.741     0.579     0.176     0.000  193713.7  1232435.6
  218.500     6.372     7.728     0.579     0.176     0.000  194261.8  1237755.6
  219.000     6.381     7.740     0.572     0.173     0.000  191389.7  1221218.8
  219.500     6.392     7.729     0.572     0.173     0.000  192018.2  1227309.9
  220.000     6.402     7.741     0.566     0.171     0.000  189526.5  1213291.4
  220.500     6.413     7.733     0.566     0.171     0.000  190165.6  1219476.8
  221.000     6.423     7.745     0.561     0.169     0.000  187990.0  1207382.4
  221.500     6.433     7.738     0.561     0.169     0.000  188595.5  1213230.9
  222.000     6.442     7.749     0.556     0.167     0.000  186839.1  1203646.1
  222.500     6.452     7.745     0.556     0.167     0.000  187392.6  1208983.7
  223.000     6.460     7.755     0.553     0.166     0.000  185948.3  1201227.1
  223.500     6.469     7.752     0.553     0.166     0.000  186459.1  1206147.3
  224.000     6.477     7.761     0.549     0.164     0.000  185073.1  1198645.3
  224.500     6.485     7.759     0.549     0.164     0.000  185569.3  1203424.3
  225.000     6.493     7.768     0.546     0.163     0.000  184422.8  1197448.4
  225.500     6.501     7.767     0.546     0.163     0.000  184924.0  1202275.5
  226.000     6.510     7.777     0.542     0.162     0.000  183610.3  1195231.6
  226.500     6.519     7.775     0.542     0.162     0.000  184137.4  1200309.6
  227.000     6.527     7.786     0.538     0.160     0.000  182705.1  1192543.8
  227.500     6.537     7.784     0.538     0.160     0.000  183258.4  1197876.7
  228.000     6.545     7.794     0.534     0.159     0.000  181650.7  1188981.9
  228.500     6.555     7.791     0.534     0.159     0.000  182214.4  1194417.8
  229.000     6.564     7.802     0.528     0.156     0.000  179707.1  1179567.7
  229.500     6.574     7.793     0.528     0.156     0.000  180278.4  1185086.5
  230.000     6.582     7.803     0.521     0.154     0.000  177366.4  1167501.1
  230.500     6.592     7.791     0.521     0.154     0.000  177927.6  1172937.7
  231.000     6.601     7.802     0.513     0.151     0.000  174747.1  1153471.2
  231.500     6.610     7.788     0.513     0.151     0.000  175288.5  1158737.1
  232.000     6.619     7.798     0.506     0.149     0.000  172063.6  1138863.8
  232.500     6.628     7.785     0.506     0.149     0.000  172583.8  1143946.3
  233.000     6.637     7.794     0.498     0.146     0.000  169320.7  1123721.5
  233.500     6.646     7.780     0.498     0.146     0.000  169826.6  1128687.5
  234.000     6.654     7.790     0.490     0.143     0.000  166531.6  1108173.2
  234.500     6.664     7.776     0.490     0.143     0.000  167026.9  1113055.6
  235.000     6.672     7.786     0.482     0.140     0.000  163698.6  1092231.5
  235.500     6.682     7.772     0.482     0.140     0.000  164174.3  1096939.6
  236.000     6.689     7.781     0.474     0.138     0.000  160797.2  1075647.4
  236.500     6.698     7.766     0.474     0.138     0.000  161231.5  1079957.6
  237.000     6.705     7.774     0.466     0.135     0.000  157780.9  1057945.6
  237.500     6.713     7.758     0.466     0.135     0.000  158145.9  1061575.5
  238.000     6.718     7.764     0.458     0.132     0.000  154598.5  1038604.4
  238.500     6.724     7.745     0.458     0.132     0.000  154872.4  1041329.6
  239.000     6.727     7.749     0.450     0.129     0.000  151217.6  1017285.5
  239.500     6.731     7.728     0.450     0.129     0.000  151394.3  1019037.5
  240.000     6.733     7.730     0.441     0.126     0.000  147639.8   993994.5
  240.500     6.734     7.707     0.441     0.126     0.000  147731.8   994895.1
  241.000     6.734     7.707     0.432     0.123     0.000  143902.6   969102.4
  241.500     6.735     7.683     0.432     0.123     0.000  143937.0   969425.0
  242.000     6.734     7.681     0.424     0.120     0.000  140067.7   943233.4
  242.500     6.734     7.656     0.424     0.120     0.000  140078.6   943322.9
  243.000     6.733     7.655     0.416     0.118     0.000  136503.8   919105.8
  243.500     6.733     7.632     0.416     0.118     0.000  136516.9   919224.1
  244.000     6.733     7.631     0.408     0.115     0.000  133224.5   896982.1
  244.500     6.734     7.611     0.408     0.115     0.000  133263.2   897368.3
  245.000     6.734     7.612     0.401     0.113     0.000  130340.5   877758.8
  245.500     6.737     7.595     0.401     0.113     0.000  130423.6   878604.7
  246.000     6.739     7.597     0.394     0.111     0.000  127634.4   860093.1
  246.500     6.743     7.583     0.394     0.111     0.000  127785.8   861644.9
  247.000     6.747     7.588     0.387     0.109     0.000  125176.4   844617.8
  247.500     6.754     7.578     0.387     0.109     0.000  125419.7   847120.9
  248.000     6.762     7.586     0.381     0.107     0.000  123132.8   832617.6
  248.500     6.772     7.581     0.381     0.107     0.000  123488.6   836290.9
  249.000     6.784     7.594     0.376     0.105     0.000  121611.4   824967.6
  249.500     6.798     7.595     0.376     0.105     0.000  122094.0   829971.3
  250.000     6.813     7.612     0.371     0.103     0.000  120515.4   821113.3
  250.500     6.832     7.619     0.371     0.103     0.000  121126.2   827477.9
  251.000     6.851     7.640     0.366     0.102     0.000  119999.8   822110.0
  251.500     6.872     7.653     0.366     0.102     0.000  120717.2   829628.0
  252.000     6.895     7.678     0.360     0.100     0.000  119042.2   820777.3
  252.500     6.919     7.689     0.360     0.100     0.000  119845.1   829236.7
  253.000     6.944     7.716     0.357     0.099     0.000  119245.7   828019.1
  253.500     6.969     7.736     0.357     0.099     0.000  120080.4   836862.5
  254.000     6.994     7.763     0.354     0.098     0.000  119516.4   835926.1
  254.500     7.020     7.783     0.354     0.098     0.000  120354.5   844851.5
  255.000     7.045     7.810     0.351     0.097     0.000  119858.0   844341.9
  255.500     7.070     7.830     0.351     0.097     0.000  120683.4   853171.5
  256.000     7.094     7.856     0.348     0.096     0.000  120178.6   852512.0
  256.500     7.118     7.875     0.348     0.096     0.000  120984.8   861163.5
  257.000     7.141     7.901     0.345     0.095     0.000  120462.2   860256.2
  257.500     7.165     7.918     0.345     0.095     0.000  121243.9   868655.8
  258.000     7.187     7.943     0.341     0.094     0.000  120623.4   866889.1
  258.500     7.209     7.959     0.341     0.094     0.000  121372.0   874936.0
  259.000     7.229     7.981     0.339     0.093     0.000  121054.4   875159.6
  259.500     7.250     7.997     0.339     0.093     0.000  121751.1   882646.2
  260.000     7.268     8.018     0.337     0.093     0.000  121309.8   881721.1
  260.500     7.286     8.031     0.337     0.093     0.000  121940.8   888502.8
  261.000     7.303     8.049     0.334     0.092     0.000  121451.4   886938.4
  261.500     7.318     8.060     0.334     0.092     0.000  122003.8   892875.5
  262.000     7.332     8.075     0.332     0.091     0.000  121525.3   891073.2
  262.500     7.345     8.084     0.332     0.091     0.000  121989.7   896061.5
  263.000     7.357     8.096     0.331     0.091     0.000  121819.0   896189.7
  263.500     7.367     8.104     0.331     0.091     0.000  122186.9   900131.7
  264.000     7.375     8.113     0.330     0.091     0.000  122012.0   899886.2
  264.500     7.383     8.118     0.330     0.091     0.000  122285.5   902802.8
  265.000     7.389     8.125     0.329     0.091     0.000  122441.7   904679.5
  265.500     7.393     8.129     0.329     0.091     0.000  122617.8   906539.7
  266.000     7.396     8.133     0.329     0.091     0.000  122712.1   907632.8
  266.500     7.398     8.135     0.329     0.091     0.000  122794.4   908483.8
  267.000     7.399     8.136     0.328     0.090     0.000  122196.8   904153.0
  267.500     7.399     8.132     0.328     0.090     0.000  122202.4   904191.1
  268.000     7.398     8.131     0.327     0.090     0.000  121532.3   899094.2
  268.500     7.396     8.125     0.327     0.090     0.000  121469.5   898415.5
  269.000     7.394     8.122     0.325     0.089     0.000  120742.4   892714.1
  269.500     7.391     8.115     0.325     0.089     0.000  120630.3   891521.8
  270.000     7.387     8.111     0.324     0.089     0.000  119975.7   886258.3
  270.500     7.384     8.104     0.324     0.089     0.000  119846.6   884888.1
  271.000     7.380     8.100     0.323     0.089     0.000  119285.1   880335.4
  271.500     7.377     8.095     0.323     0.089     0.000  119186.4   879285.8
  272.000     7.376     8.093     0.322     0.088     0.000  118623.2   874907.7
  272.500     7.375     8.089     0.322     0.088     0.000  118611.6   874779.9
  273.000     7.376     8.091     0.321     0.088     0.000  118305.7   872662.5
  273.500     7.380     8.092     0.321     0.088     0.000  118421.7   873894.8
  274.000     7.385     8.097     0.321     0.088     0.000  118381.0   874195.6
  274.500     7.392     8.104     0.321     0.088     0.000  118635.5   876917.8
  275.000     7.400     8.114     0.320     0.088     0.000  118834.0   879430.2
  275.500     7.411     8.124     0.320     0.088     0.000  119198.6   883349.1
  276.000     7.422     8.136     0.321     0.088     0.000  119997.9   890612.6
  276.500     7.433     8.151     0.321     0.088     0.000  120403.4   894986.0
  277.000     7.444     8.163     0.322     0.088     0.000  121188.8   902185.1
  277.500     7.455     8.177     0.322     0.088     0.000  121562.5   906228.0
  278.000     7.464     8.187     0.323     0.089     0.000  122253.2   912518.2
  278.500     7.472     8.198     0.323     0.089     0.000  122533.5   915556.5
  279.000     7.478     8.205     0.324     0.089     0.000  123374.2   922590.9
  279.500     7.482     8.213     0.324     0.089     0.000  123522.5   924191.2
  280.000     7.484     8.215     0.325     0.089     0.000  124133.8   929044.1
  280.500     7.485     8.219     0.325     0.089     0.000  124152.0   929216.8
  281.000     7.483     8.217     0.326     0.090     0.000  124555.0   932089.2
  281.500     7.481     8.217     0.326     0.090     0.000  124471.4   931137.2
  282.000     7.477     8.213     0.327     0.090     0.000  124616.7   931782.4
  282.500     7.473     8.210     0.327     0.090     0.000  124474.0   930175.4
  283.000     7.468     8.205     0.326     0.089     0.000  123831.0   924789.3
  283.500     7.464     8.197     0.326     0.089     0.000  123682.1   923118.9
  284.000     7.459     8.192     0.324     0.089     0.000  122914.6   916842.4
  284.500     7.455     8.184     0.324     0.089     0.000  122784.7   915393.7
  285.000     7.452     8.180     0.323     0.089     0.000  121871.7   908136.0
  285.500     7.449     8.172     0.323     0.089     0.000  121770.7   907016.5
  286.000     7.446     8.169     0.319     0.088     0.000  120183.5   894847.0
  286.500     7.444     8.158     0.319     0.088     0.000  120117.0   894116.9
  287.000     7.442     8.155     0.316     0.087     0.000  118620.6   882725.2
  287.500     7.440     8.145     0.316     0.087     0.000  118567.2   882138.9
  288.000     7.438     8.143     0.313     0.086     0.000  117058.4   870661.8
  288.500     7.436     8.132     0.313     0.086     0.000  116994.8   869956.2
  289.000     7.433     8.129     0.311     0.085     0.000  116144.2   863292.9
  289.500     7.429     8.121     0.311     0.085     0.000  116034.9   862073.7
  290.000     7.425     8.115     0.310     0.085     0.000  115198.7   855319.4
  290.500     7.419     8.105     0.310     0.085     0.000  115027.5   853409.8
  291.000     7.412     8.098     0.309     0.084     0.000  114261.9   846941.1
  291.500     7.404     8.086     0.309     0.084     0.000  114019.1   844237.1
  292.000     7.395     8.076     0.309     0.084     0.000  113750.0   841187.6
  292.500     7.384     8.064     0.309     0.084     0.000  113424.9   837580.1
  293.000     7.373     8.051     0.309     0.084     0.000  113131.9   834077.5
  293.500     7.360     8.037     0.309     0.084     0.000  112734.4   829683.3
  294.000     7.346     8.022     0.309     0.084     0.000  112483.5   826269.2
  294.500     7.331     8.007     0.309     0.084     0.000  112028.2   821260.9
  295.000     7.315     7.990     0.310     0.085     0.000  111810.5   817932.8
  295.500     7.299     7.974     0.310     0.085     0.000  111315.2   812515.0
  296.000     7.283     7.956     0.311     0.085     0.000  111248.4   810198.1
  296.500     7.266     7.940     0.311     0.085     0.000  110727.4   804534.2
  297.000     7.249     7.922     0.313     0.086     0.000  111217.7   806213.0
  297.500     7.231     7.909     0.313     0.086     0.000  110673.3   800332.4
  298.000     7.214     7.890     0.315     0.086     0.000  110810.4   799407.5
  298.500     7.197     7.875     0.315     0.086     0.000  110264.0   793544.1
  299.000     7.180     7.856     0.318     0.087     0.000  111001.9   796957.6
  299.500     7.162     7.845     0.318     0.087     0.000  110448.5   791055.4
  300.000     7.145     7.826     0.319     0.087     0.000  110395.3   788796.6
  300.500     7.128     7.811     0.319     0.087     0.000  109860.2   783122.8
  301.000     7.112     7.793     0.324     0.089     0.000  111358.4   791978.3
  301.500     7.095     7.787     0.324     0.089     0.000  110805.1   786140.7
  302.000     7.078     7.768     0.327     0.090     0.000  111570.5   789705.2
  302.500     7.061     7.758     0.327     0.090     0.000  111014.6   783867.4
  303.000     7.044     7.739     0.330     0.091     0.000  111831.2   787751.4
  303.500     7.027     7.729     0.330     0.091     0.000  111261.3   781792.5
  304.000     7.009     7.709     0.334     0.092     0.000  112031.6   785253.2
  304.500     6.991     7.698     0.334     0.092     0.000  111431.1   778997.9
  305.000     6.972     7.677     0.337     0.093     0.000  112170.9   782078.3
  305.500     6.952     7.664     0.337     0.093     0.000  111517.0   775294.5
  306.000     6.932     7.641     0.340     0.094     0.000  112135.2   777284.3
  306.500     6.910     7.625     0.340     0.094     0.000  111408.0   769774.8
  307.000     6.886     7.599     0.343     0.095     0.000  111951.8   770953.4
  307.500     6.862     7.580     0.343     0.095     0.000  111139.2   762607.6
  308.000     6.836     7.552     0.346     0.096     0.000  111396.6   761523.2
  308.500     6.809     7.529     0.346     0.096     0.000  110511.3   752491.3
  309.000     6.782     7.499     0.349     0.096     0.000  110666.5   750516.3
  309.500     6.754     7.475     0.349     0.096     0.000  109744.0   741175.7
  310.000     6.726     7.444     0.351     0.097     0.000  109541.3   736777.1
  310.500     6.699     7.419     0.351     0.097     0.000  108653.7   727867.1
  311.000     6.674     7.391     0.353     0.098     0.000  108776.3   725930.9
  311.500     6.650     7.371     0.353     0.098     0.000  107999.2   718203.8
  312.000     6.630     7.349     0.355     0.098     0.000  108144.1   716961.2
  312.500     6.613     7.335     0.355     0.098     0.000  107568.5   711303.2
  313.000     6.600     7.321     0.357     0.099     0.000  107932.4   712330.0
  313.500     6.591     7.317     0.357     0.099     0.000  107628.3   709406.5
  314.000     6.588     7.313     0.360     0.100     0.000  108469.7   714575.5
  314.500     6.589     7.321     0.360     0.100     0.000  108469.0   714684.8
  315.000     6.595     7.328     0.362     0.101     0.000  109556.7   722522.5
  315.500     6.605     7.345     0.362     0.101     0.000  109858.6   725655.7
  316.000     6.620     7.362     0.365     0.101     0.000  111195.1   736140.9
  316.500     6.639     7.388     0.365     0.101     0.000  111762.6   741950.8
  317.000     6.660     7.413     0.367     0.102     0.000  113273.9   754458.8
  317.500     6.685     7.445     0.367     0.102     0.000  114045.6   762359.5
  318.000     6.711     7.475     0.369     0.103     0.000  115634.5   776039.8
  318.500     6.739     7.510     0.369     0.103     0.000  116537.6   785318.3
  319.000     6.767     7.542     0.370     0.103     0.000  118099.5   799227.2
  319.500     6.796     7.578     0.370     0.103     0.000  119064.2   809181.3
  320.000     6.825     7.611     0.371     0.104     0.000  120474.8   822243.8
  320.500     6.853     7.645     0.371     0.104     0.000  121448.5   832330.4
  321.000     6.881     7.676     0.372     0.104     0.000  122708.4   844384.4
  321.500     6.908     7.708     0.372     0.104     0.000  123663.8   854312.5
  322.000     6.935     7.738     0.372     0.104     0.000  124674.9   864607.3
  322.500     6.961     7.767     0.372     0.104     0.000  125611.6   874369.8
  323.000     6.987     7.796     0.372     0.104     0.000  126423.5   883261.9
  323.500     7.012     7.824     0.372     0.104     0.000  127356.1   893019.1
  324.000     7.037     7.852     0.371     0.103     0.000  127873.2   899882.7
  324.500     7.063     7.878     0.371     0.103     0.000  128817.9   909816.6
  325.000     7.088     7.906     0.370     0.103     0.000  129231.9   916024.3
  325.500     7.114     7.931     0.370     0.103     0.000  130186.5   926116.2
  326.000     7.139     7.959     0.368     0.103     0.000  130522.1   931786.0
  326.500     7.164     7.983     0.368     0.103     0.000  131458.5   941735.5
  327.000     7.188     8.009     0.367     0.102     0.000  131741.6   946895.0
  327.500     7.210     8.031     0.367     0.102     0.000  132605.8   956111.1
  328.000     7.231     8.054     0.365     0.102     0.000  132678.6   959380.2
  328.500     7.250     8.070     0.365     0.102     0.000  133403.8   967119.2
  329.000     7.265     8.088     0.364     0.101     0.000  133418.6   969337.0
  329.500     7.278     8.098     0.364     0.101     0.000  133936.7   974835.5
  330.000     7.288     8.109     0.363     0.101     0.000  133954.7   976225.9
  330.500     7.294     8.113     0.363     0.101     0.000  134216.7   978929.4
  331.000     7.296     8.116     0.364     0.101     0.000  134458.9   980984.7
  331.500     7.294     8.115     0.364     0.101     0.000  134445.1   980668.0
  332.000     7.289     8.109     0.364     0.101     0.000  134732.3   982081.6
  332.500     7.281     8.102     0.364     0.101     0.000  134466.0   979006.2
  333.000     7.270     8.090     0.366     0.102     0.000  134835.7   980202.5
  333.500     7.256     8.079     0.366     0.102     0.000  134373.6   975005.0
  334.000     7.241     8.062     0.367     0.102     0.000  134510.8   973953.5
  334.500     7.224     8.048     0.367     0.102     0.000  133939.6   967599.4
  335.000     7.207     8.029     0.370     0.103     0.000  134315.4   968045.0
  335.500     7.190     8.016     0.370     0.103     0.000  133715.0   961412.2
  336.000     7.174     7.997     0.372     0.104     0.000  134289.5   963336.0
  336.500     7.158     7.987     0.372     0.104     0.000  133733.4   957224.9
  337.000     7.144     7.971     0.374     0.105     0.000  134296.5   959352.4
  337.500     7.131     7.963     0.374     0.105     0.000  133846.9   954426.5
  338.000     7.120     7.951     0.377     0.105     0.000  134737.7   959353.7
  338.500     7.111     7.949     0.377     0.105     0.000  134422.8   955900.9
  339.000     7.105     7.942     0.380     0.106     0.000  135543.7   962972.5
  339.500     7.099     7.944     0.380     0.106     0.000  135365.3   961001.5
  340.000     7.096     7.941     0.383     0.107     0.000  136770.0   970549.6
  340.500     7.094     7.948     0.383     0.107     0.000  136699.3   969746.1
  341.000     7.093     7.947     0.387     0.109     0.000  138257.4   980700.3
  341.500     7.093     7.956     0.387     0.109     0.000  138244.4   980528.4
  342.000     7.093     7.956     0.391     0.110     0.000  140149.3   994058.4
  342.500     7.092     7.967     0.391     0.110     0.000  140124.4   993778.4
  343.000     7.091     7.966     0.395     0.111     0.000  142056.2  1007363.1
  343.500     7.089     7.976     0.395     0.111     0.000  141956.2  1006304.2
  344.000     7.086     7.972     0.400     0.113     0.000  143778.4  1018762.6
  344.500     7.080     7.978     0.400     0.113     0.000  143553.8  1016400.9
  345.000     7.074     7.971     0.404     0.114     0.000  145210.3  1027183.9
  345.500     7.065     7.973     0.404     0.114     0.000  144830.2  1023196.0
  346.000     7.054     7.961     0.408     0.115     0.000  146268.9  1031853.0
  346.500     7.042     7.959     0.408     0.115     0.000  145721.0  1026119.3
  347.000     7.027     7.943     0.411     0.116     0.000  146699.2  1030927.8
  347.500     7.011     7.934     0.411     0.116     0.000  145992.6  1023554.9
  348.000     6.993     7.914     0.414     0.117     0.000  146627.0  1025398.3
  348.500     6.973     7.900     0.414     0.117     0.000  145778.5  1016572.1
  349.000     6.952     7.876     0.416     0.118     0.000  145749.9  1013321.0
  349.500     6.930     7.856     0.416     0.118     0.000  144798.7  1003457.3
  350.000     6.907     7.830     0.418     0.118     0.000  144520.5   998172.0
  350.500     6.883     7.807     0.418     0.118     0.000  143505.6   987683.1
  351.000     6.858     7.779     0.419     0.119     0.000  143018.4   980820.4
  351.500     6.833     7.755     0.419     0.119     0.000  141989.5   970232.5
  352.000     6.809     7.727     0.420     0.119     0.000  141498.6   963403.0
  352.500     6.784     7.702     0.420     0.119     0.000  140504.8   953230.9
  353.000     6.761     7.676     0.421     0.120     0.000  140066.6   946995.3
  353.500     6.739     7.654     0.421     0.120     0.000  139151.4   937690.8
  354.000     6.718     7.630     0.422     0.120     0.000  138788.4   932335.1
  354.500     6.698     7.611     0.422     0.120     0.000  137981.5   924199.2
  355.000     6.680     7.591     0.424     0.120     0.000  137831.2   920710.8
  355.500     6.663     7.576     0.424     0.120     0.000  137138.9   913798.1
  356.000     6.648     7.558     0.425     0.121     0.000  137039.4   911072.0
  356.500     6.634     7.546     0.425     0.121     0.000  136452.7   905277.4
  357.000     6.622     7.532     0.426     0.121     0.000  136432.0   903426.9
  357.500     6.610     7.522     0.426     0.121     0.000  135923.6   898461.4
  358.000     6.599     7.510     0.427     0.121     0.000  135671.2   895314.5
  358.500     6.589     7.499     0.427     0.121     0.000  135213.7   890887.5
  359.000     6.579     7.488     0.427     0.122     0.000  135066.1   888562.9
  359.500     6.569     7.478     0.427     0.122     0.000  134624.0   884311.8
  360.000     6.559     7.467     0.429     0.122     0.000  134664.5   883250.4
  360.500     6.549     7.459     0.429     0.122     0.000  134217.8   878970.5
  361.000     6.539     7.448     0.430     0.122     0.000  134275.1   878022.5
  361.500     6.529     7.440     0.430     0.122     0.000  133840.9   873878.0
  362.000     6.520     7.430     0.431     0.123     0.000  134086.2   874275.4
  362.500     6.512     7.425     0.431     0.123     0.000  133717.4   870779.2
  363.000     6.506     7.418     0.433     0.124     0.000  134129.1   872608.2
  363.500     6.501     7.417     0.433     0.124     0.000  133917.2   870644.9
  364.000     6.500     7.416     0.435     0.124     0.000  134644.3   875201.9
  364.500     6.502     7.424     0.435     0.124     0.000  134696.5   875803.5
  365.000     6.508     7.431     0.437     0.125     0.000  135852.9   884166.8
  365.500     6.519     7.449     0.437     0.125     0.000  136265.2   888257.0
  366.000     6.534     7.466     0.439     0.126     0.000  137818.2   900482.5
  366.500     6.554     7.495     0.439     0.126     0.000  138647.5   908627.6
  367.000     6.578     7.523     0.442     0.126     0.000  140586.7   924778.6
  367.500     6.606     7.562     0.442     0.126     0.000  141826.0   936960.5
  368.000     6.639     7.599     0.443     0.127     0.000  144050.3   956316.1
  368.500     6.674     7.644     0.443     0.127     0.000  145622.5   971867.6
  369.000     6.711     7.687     0.445     0.127     0.000  147914.7   992723.9
  369.500     6.750     7.736     0.445     0.127     0.000  149686.8  1010426.9
  370.000     6.790     7.781     0.445     0.128     0.000  151823.7  1030853.7
  370.500     6.829     7.828     0.445     0.128     0.000  153639.5  1049211.1
  371.000     6.867     7.872     0.446     0.128     0.000  155503.8  1067914.4
  371.500     6.904     7.915     0.446     0.128     0.000  157226.8  1085554.6
  372.000     6.939     7.955     0.445     0.128     0.000  158771.1  1101791.1
  372.500     6.973     7.993     0.445     0.128     0.000  160316.4  1117817.7
  373.000     7.003     8.028     0.445     0.127     0.000  161500.0  1131057.9
  373.500     7.032     8.059     0.445     0.127     0.000  162839.1  1145129.5
  374.000     7.059     8.090     0.444     0.127     0.000  163679.8  1155403.5
  374.500     7.084     8.116     0.444     0.127     0.000  164818.0  1167519.3
  375.000     7.106     8.142     0.443     0.127     0.000  165428.5  1175595.4
  375.500     7.127     8.163     0.443     0.127     0.000  166379.1  1185824.1
  376.000     7.146     8.185     0.443     0.127     0.000  167143.4  1194419.5
  376.500     7.163     8.203     0.443     0.127     0.000  167911.9  1202746.7
  377.000     7.178     8.221     0.441     0.126     0.000  167694.3  1203693.5
  377.500     7.192     8.231     0.441     0.126     0.000  168321.5  1210494.7
  378.000     7.204     8.244     0.440     0.126     0.000  168208.9  1211694.5
  378.500     7.214     8.253     0.440     0.126     0.000  168716.2  1217174.6
  379.000     7.224     8.263     0.439     0.125     0.000  168657.5  1218347.5
  379.500     7.232     8.270     0.439     0.125     0.000  169073.9  1222817.2
  380.000     7.240     8.279     0.438     0.125     0.000  169002.3  1223599.5
  380.500     7.247     8.284     0.438     0.125     0.000  169357.2  1227389.4
  381.000     7.254     8.292     0.437     0.125     0.000  169377.5  1228652.4
  381.500     7.260     8.297     0.437     0.125     0.000  169688.9  1231975.1
  382.000     7.266     8.304     0.438     0.125     0.000  170189.9  1236607.1
  382.500     7.271     8.311     0.438     0.125     0.000  170455.5  1239447.7
  383.000     7.276     8.317     0.436     0.125     0.000  169844.8  1235858.2
  383.500     7.282     8.318     0.436     0.125     0.000  170098.7  1238592.0
  384.000     7.286     8.323     0.436     0.125     0.000  170297.6  1240860.6
  384.500     7.291     8.328     0.436     0.125     0.000  170509.7  1243156.8
  385.000     7.295     8.333     0.436     0.124     0.000  170575.7  1244305.8
  385.500     7.298     8.336     0.436     0.124     0.000  170736.7  1246065.1
  386.000     7.301     8.339     0.436     0.124     0.000  170750.8  1246643.0
  386.500     7.303     8.341     0.436     0.124     0.000  170845.8  1247703.0
  387.000     7.304     8.342     0.437     0.125     0.000  171379.7  1251836.0
  387.500     7.305     8.345     0.437     0.125     0.000  171381.1  1251893.9
  388.000     7.304     8.345     0.438     0.125     0.000  171873.1  1255401.3
  388.500     7.303     8.346     0.438     0.125     0.000  171783.2  1254477.7
  389.000     7.301     8.344     0.439     0.125     0.000  172303.6  1257903.6
  389.500     7.297     8.344     0.439     0.125     0.000  172138.2  1256167.6
