    Time      Ur        Uinf      Ct_adm    a        Yaw(deg)  Thrust     Power  
  198.500     4.825     6.056     0.648     0.203     0.000  131727.9   635554.0
  199.000     4.836     6.070     0.650     0.204     0.000  132954.6   642913.2
  199.500     4.849     6.094     0.650     0.204     0.000  133567.8   647690.1
  200.000     4.865     6.114     0.651     0.205     0.000  134797.2   655849.2
  200.500     4.884     6.141     0.651     0.205     0.000  135625.0   662335.3
  201.000     4.903     6.166     0.652     0.205     0.000  136678.4   670153.0
  201.500     4.923     6.193     0.652     0.205     0.000  137598.4   677431.1
  202.000     4.943     6.218     0.652     0.205     0.000  138404.2   684164.7
  202.500     4.962     6.241     0.652     0.205     0.000  139275.5   691143.6
  203.000     4.980     6.263     0.650     0.204     0.000  139337.8   693915.9
  203.500     4.996     6.277     0.650     0.204     0.000  140057.4   699767.2
  204.000     5.010     6.294     0.647     0.203     0.000  139831.4   700581.3
  204.500     5.022     6.302     0.647     0.203     0.000  140342.1   704834.3
  205.000     5.032     6.314     0.645     0.202     0.000  139809.2   703516.9
  205.500     5.040     6.316     0.645     0.202     0.000  140121.9   706240.1
  206.000     5.046     6.324     0.642     0.201     0.000  139344.0   703196.6
  206.500     5.052     6.322     0.642     0.201     0.000  139511.7   704792.2
  207.000     5.056     6.327     0.639     0.200     0.000  138646.8   700980.3
  207.500     5.059     6.322     0.639     0.200     0.000  138727.5   701884.9
  208.000     5.062     6.326     0.636     0.199     0.000  137722.8   697163.8
  208.500     5.065     6.319     0.636     0.199     0.000  137764.4   697725.2
  209.000     5.066     6.321     0.633     0.197     0.000  136703.0   692595.1
  209.500     5.068     6.314     0.633     0.197     0.000  136734.3   693010.7
  210.000     5.070     6.316     0.632     0.196     0.000  136054.3   689734.9
  210.500     5.071     6.311     0.632     0.196     0.000  136080.7   690033.0
  211.000     5.072     6.312     0.626     0.194     0.000  134226.8   680736.9
  211.500     5.073     6.297     0.626     0.194     0.000  134311.8   681409.4
  212.000     5.075     6.299     0.623     0.193     0.000  133179.6   675878.1
  212.500     5.077     6.291     0.623     0.193     0.000  133321.3   676921.4
  213.000     5.080     6.294     0.618     0.191     0.000  131983.5   670469.3
  213.500     5.084     6.285     0.618     0.191     0.000  132217.8   672184.9
  214.000     5.088     6.291     0.614     0.189     0.000  130863.4   665883.4
  214.500     5.095     6.284     0.614     0.189     0.000  131216.1   668498.8
  215.000     5.102     6.292     0.608     0.187     0.000  129750.4   661938.6
  215.500     5.111     6.287     0.608     0.187     0.000  130238.9   665617.1
  216.000     5.121     6.299     0.602     0.185     0.000  128687.0   658959.9
  216.500     5.133     6.295     0.602     0.185     0.000  129311.4   663726.0
  217.000     5.146     6.311     0.596     0.182     0.000  127816.4   657683.6
  217.500     5.160     6.310     0.596     0.182     0.000  128558.9   663408.6
  218.000     5.176     6.328     0.589     0.180     0.000  127143.8   658032.9
  218.500     5.192     6.329     0.589     0.180     0.000  127980.7   664530.5
  219.000     5.209     6.350     0.583     0.177     0.000  126621.4   659622.4
  219.500     5.228     6.353     0.583     0.177     0.000  127534.4   666743.0
  220.000     5.246     6.375     0.576     0.175     0.000  126216.6   662177.2
  220.500     5.266     6.380     0.576     0.175     0.000  127197.2   669851.2
  221.000     5.286     6.404     0.570     0.172     0.000  126156.4   666856.9
  221.500     5.307     6.412     0.570     0.172     0.000  127198.0   675038.8
  222.000     5.328     6.437     0.566     0.170     0.000  126635.7   674698.0
  222.500     5.350     6.449     0.566     0.170     0.000  127726.6   683308.3
  223.000     5.371     6.475     0.562     0.169     0.000  127425.7   684466.3
  223.500     5.394     6.491     0.562     0.169     0.000  128552.1   693412.5
  224.000     5.416     6.517     0.558     0.167     0.000  128318.0   694998.0
  224.500     5.439     6.533     0.558     0.167     0.000  129458.5   704118.7
  225.000     5.461     6.560     0.554     0.166     0.000  129369.0   706491.5
  225.500     5.483     6.576     0.554     0.166     0.000  130490.8   715513.6
  226.000     5.504     6.602     0.550     0.165     0.000  130229.8   716844.7
  226.500     5.526     6.616     0.550     0.165     0.000  131310.8   725565.3
  227.000     5.545     6.639     0.546     0.163     0.000  130874.6   725758.5
  227.500     5.565     6.651     0.546     0.163     0.000  131904.8   734079.2
  228.000     5.584     6.673     0.542     0.162     0.000  131250.0   732874.4
  228.500     5.603     6.682     0.542     0.162     0.000  132232.2   740832.1
  229.000     5.620     6.703     0.535     0.159     0.000  130862.7   735476.4
  229.500     5.639     6.706     0.535     0.159     0.000  131813.5   743257.2
  230.000     5.656     6.727     0.528     0.157     0.000  130123.7   736021.0
  230.500     5.675     6.728     0.528     0.157     0.000  131040.9   743652.5
  231.000     5.693     6.749     0.521     0.154     0.000  129238.9   735716.9
  231.500     5.711     6.750     0.521     0.154     0.000  130112.1   743123.6
  232.000     5.729     6.771     0.513     0.151     0.000  128230.3   734653.1
  232.500     5.748     6.772     0.513     0.151     0.000  129064.9   741866.7
  233.000     5.766     6.793     0.506     0.148     0.000  127123.8   733015.4
  233.500     5.786     6.795     0.506     0.148     0.000  127952.4   740305.9
  234.000     5.805     6.817     0.498     0.146     0.000  125993.7   731416.9
  234.500     5.827     6.821     0.498     0.146     0.000  126863.4   739175.8
  235.000     5.848     6.846     0.490     0.143     0.000  124931.7   730602.7
  235.500     5.872     6.852     0.490     0.143     0.000  125887.5   739174.7
  236.000     5.896     6.880     0.482     0.140     0.000  124021.0   731189.4
  236.500     5.922     6.888     0.482     0.140     0.000  125104.7   740886.4
  237.000     5.949     6.920     0.474     0.137     0.000  123337.6   733754.2
  237.500     5.979     6.932     0.474     0.137     0.000  124588.8   744918.8
  238.000     6.010     6.968     0.466     0.135     0.000  122947.5   738893.5
  238.500     6.044     6.984     0.466     0.135     0.000  124394.9   751819.8
  239.000     6.079     7.025     0.458     0.132     0.000  122888.5   747032.4
  239.500     6.117     7.046     0.458     0.132     0.000  124543.7   761880.6
  240.000     6.157     7.092     0.449     0.129     0.000  123164.1   758316.0
  240.500     6.200     7.118     0.449     0.129     0.000  125024.9   775132.9
  241.000     6.244     7.169     0.441     0.126     0.000  123753.3   772685.3
  241.500     6.291     7.199     0.441     0.126     0.000  125811.1   791467.6
  242.000     6.339     7.254     0.432     0.123     0.000  124624.4   789999.6
  242.500     6.390     7.289     0.432     0.123     0.000  126866.4   810719.7
  243.000     6.442     7.348     0.424     0.120     0.000  125734.2   810034.8
  243.500     6.497     7.387     0.424     0.120     0.000  128133.5   832545.5
  244.000     6.553     7.450     0.415     0.117     0.000  127003.1   832238.0
  244.500     6.611     7.491     0.415     0.117     0.000  129499.9   856077.3
  245.000     6.668     7.556     0.406     0.115     0.000  128279.4   855349.1
  245.500     6.726     7.597     0.406     0.115     0.000  130765.5   879569.1
  246.000     6.783     7.660     0.397     0.112     0.000  129368.5   877484.5
  246.500     6.839     7.699     0.397     0.112     0.000  131694.2   900658.2
  247.000     6.892     7.758     0.389     0.109     0.000  130598.7   900032.0
  247.500     6.942     7.793     0.389     0.109     0.000  132606.5   920529.1
  248.000     6.987     7.844     0.382     0.107     0.000  131430.5   918306.6
  248.500     7.029     7.871     0.382     0.107     0.000  133020.1   934951.1
  249.000     7.065     7.912     0.377     0.105     0.000  131783.3   931012.4
  249.500     7.097     7.932     0.377     0.105     0.000  132952.2   943563.1
  250.000     7.124     7.962     0.371     0.104     0.000  131589.1   937479.7
  250.500     7.149     7.974     0.371     0.104     0.000  132423.4   946632.5
  251.000     7.169     7.997     0.367     0.102     0.000  131198.5   940555.4
  251.500     7.187     8.006     0.367     0.102     0.000  131818.5   947438.0
  252.000     7.203     8.024     0.361     0.100     0.000  129757.5   934700.7
  252.500     7.219     8.025     0.361     0.100     0.000  130285.2   940537.7
  253.000     7.233     8.041     0.358     0.099     0.000  129247.0   934852.3
  253.500     7.247     8.046     0.358     0.099     0.000  129725.4   940078.2
  254.000     7.259     8.060     0.355     0.098     0.000  128656.3   933937.7
  254.500     7.272     8.065     0.355     0.098     0.000  129118.9   938917.1
  255.000     7.284     8.078     0.351     0.097     0.000  128100.3   933031.0
  255.500     7.296     8.083     0.351     0.097     0.000  128569.7   938038.0
  256.000     7.308     8.096     0.348     0.096     0.000  127560.9   932221.7
  256.500     7.321     8.101     0.348     0.096     0.000  128052.1   937467.6
  257.000     7.334     8.116     0.345     0.095     0.000  127072.7   931937.7
  257.500     7.348     8.122     0.345     0.095     0.000  127584.7   937452.8
  258.000     7.361     8.137     0.342     0.094     0.000  126569.9   931726.5
  258.500     7.376     8.144     0.342     0.094     0.000  127088.7   937374.5
  259.000     7.390     8.159     0.339     0.094     0.000  126466.6   934557.3
  259.500     7.404     8.168     0.339     0.094     0.000  126968.8   940075.3
  260.000     7.418     8.183     0.337     0.093     0.000  126296.4   936821.0
  260.500     7.431     8.191     0.337     0.093     0.000  126774.1   942106.2
  261.000     7.444     8.206     0.334     0.092     0.000  126131.8   938980.5
  261.500     7.457     8.214     0.334     0.092     0.000  126582.2   943983.0
  262.000     7.470     8.227     0.332     0.091     0.000  126027.4   941392.7
  262.500     7.482     8.235     0.332     0.091     0.000  126447.4   946060.3
  263.000     7.493     8.247     0.331     0.091     0.000  126275.2   946193.4
  263.500     7.504     8.255     0.331     0.091     0.000  126650.8   950363.8
  264.000     7.514     8.266     0.330     0.091     0.000  126519.0   950601.3
  264.500     7.522     8.273     0.330     0.091     0.000  126836.2   954113.0
  265.000     7.530     8.281     0.330     0.091     0.000  127068.7   956836.8
  265.500     7.536     8.288     0.330     0.091     0.000  127303.3   959415.0
  266.000     7.541     8.294     0.330     0.091     0.000  127472.6   961321.0
  266.500     7.545     8.297     0.330     0.091     0.000  127612.1   962814.8
  267.000     7.547     8.299     0.328     0.090     0.000  127048.5   958808.4
  267.500     7.548     8.296     0.328     0.090     0.000  127103.1   959324.7
  268.000     7.547     8.296     0.327     0.090     0.000  126438.7   954223.4
  268.500     7.545     8.290     0.327     0.090     0.000  126415.8   953837.0
  269.000     7.542     8.287     0.326     0.089     0.000  125659.3   947748.4
  269.500     7.538     8.278     0.326     0.089     0.000  125571.7   946609.1
  270.000     7.533     8.273     0.324     0.089     0.000  124841.7   940489.3
  270.500     7.528     8.263     0.324     0.089     0.000  124697.7   938706.3
  271.000     7.521     8.256     0.323     0.089     0.000  123986.3   932535.3
  271.500     7.514     8.245     0.323     0.089     0.000  123786.0   930135.2
  272.000     7.506     8.236     0.322     0.088     0.000  122954.3   922877.6
  272.500     7.497     8.223     0.322     0.088     0.000  122694.7   919845.9
  273.000     7.487     8.212     0.321     0.088     0.000  121973.2   913236.6
  273.500     7.477     8.198     0.321     0.088     0.000  121649.6   909529.5
  274.000     7.465     8.185     0.320     0.088     0.000  121031.5   903521.8
  274.500     7.453     8.170     0.320     0.088     0.000  120653.0   899243.5
  275.000     7.441     8.157     0.320     0.088     0.000  120138.2   893893.3
  275.500     7.428     8.142     0.320     0.088     0.000  119728.4   889307.3
  276.000     7.415     8.128     0.321     0.088     0.000  119745.4   887889.0
  276.500     7.402     8.116     0.321     0.088     0.000  119324.9   883224.2
  277.000     7.389     8.102     0.322     0.088     0.000  119343.7   881872.2
  277.500     7.377     8.092     0.322     0.088     0.000  118945.6   877496.1
  278.000     7.366     8.080     0.323     0.089     0.000  118979.6   876422.6
  278.500     7.356     8.071     0.323     0.089     0.000  118633.8   872659.8
  279.000     7.347     8.061     0.324     0.089     0.000  118987.1   874198.7
  279.500     7.339     8.056     0.324     0.089     0.000  118715.0   871273.4
  280.000     7.333     8.050     0.326     0.089     0.000  119057.4   873058.0
  280.500     7.328     8.048     0.326     0.089     0.000  118886.6   871254.9
  281.000     7.326     8.045     0.327     0.090     0.000  119244.7   873554.8
  281.500     7.325     8.047     0.327     0.090     0.000  119193.3   873051.8
  282.000     7.325     8.048     0.327     0.090     0.000  119494.0   875352.8
  282.500     7.328     8.052     0.327     0.090     0.000  119561.6   876131.6
  283.000     7.332     8.056     0.326     0.090     0.000  119238.4   874221.9
  283.500     7.337     8.059     0.326     0.090     0.000  119407.2   876083.9
  284.000     7.343     8.066     0.325     0.089     0.000  119014.8   873907.4
  284.500     7.349     8.069     0.325     0.089     0.000  119230.4   876259.5
  285.000     7.355     8.076     0.323     0.089     0.000  118670.1   872870.9
  285.500     7.361     8.078     0.323     0.089     0.000  118871.6   875051.4
  286.000     7.366     8.083     0.320     0.088     0.000  117567.2   866004.7
  286.500     7.370     8.079     0.320     0.088     0.000  117713.7   867574.5
  287.000     7.373     8.081     0.317     0.087     0.000  116384.2   858060.6
  287.500     7.374     8.074     0.317     0.087     0.000  116441.8   858658.3
  288.000     7.374     8.074     0.314     0.086     0.000  115001.5   847989.6
  288.500     7.372     8.064     0.314     0.086     0.000  114966.8   847583.2
  289.000     7.370     8.061     0.312     0.085     0.000  114116.7   840985.2
  289.500     7.366     8.052     0.312     0.085     0.000  114004.3   839738.3
  290.000     7.361     8.047     0.310     0.085     0.000  113179.2   833155.7
  290.500     7.357     8.038     0.310     0.085     0.000  113043.1   831665.6
  291.000     7.353     8.034     0.309     0.084     0.000  112370.1   826256.9
  291.500     7.350     8.027     0.309     0.084     0.000  112272.0   825197.7
  292.000     7.348     8.025     0.309     0.084     0.000  112230.0   824677.9
  292.500     7.348     8.025     0.309     0.084     0.000  112206.9   824452.0
  293.000     7.349     8.026     0.309     0.084     0.000  112310.2   825322.6
  293.500     7.351     8.029     0.309     0.084     0.000  112375.4   826068.5
  294.000     7.355     8.033     0.310     0.085     0.000  112666.7   828614.8
  294.500     7.359     8.039     0.310     0.085     0.000  112793.1   830035.0
  295.000     7.364     8.044     0.310     0.085     0.000  113204.5   833606.2
  295.500     7.368     8.051     0.310     0.085     0.000  113340.5   835133.7
  296.000     7.373     8.055     0.311     0.085     0.000  113919.6   839882.6
  296.500     7.376     8.062     0.311     0.085     0.000  114010.2   840912.2
  297.000     7.378     8.064     0.314     0.086     0.000  115120.4   849348.2
  297.500     7.378     8.071     0.314     0.086     0.000  115122.6   849404.9
  298.000     7.377     8.070     0.315     0.086     0.000  115797.0   854290.0
  298.500     7.375     8.072     0.315     0.086     0.000  115715.9   853429.3
  299.000     7.372     8.068     0.318     0.087     0.000  116947.5   862149.9
  299.500     7.368     8.071     0.318     0.087     0.000  116793.6   860487.0
  300.000     7.363     8.066     0.320     0.088     0.000  117145.1   862517.1
  300.500     7.358     8.064     0.320     0.088     0.000  116975.1   860676.1
  301.000     7.353     8.059     0.324     0.089     0.000  118964.2   874756.9
  301.500     7.348     8.066     0.324     0.089     0.000  118784.8   872808.1
  302.000     7.344     8.061     0.327     0.090     0.000  120033.8   881476.7
  302.500     7.340     8.065     0.327     0.090     0.000  119904.7   880076.7
  303.000     7.338     8.063     0.331     0.091     0.000  121291.2   889995.7
  303.500     7.337     8.071     0.331     0.091     0.000  121247.2   889530.2
  304.000     7.337     8.072     0.334     0.092     0.000  122719.3   900443.0
  304.500     7.340     8.083     0.334     0.092     0.000  122788.4   901226.2
  305.000     7.344     8.088     0.337     0.093     0.000  124413.3   913724.8
  305.500     7.350     8.103     0.337     0.093     0.000  124610.0   915920.3
  306.000     7.359     8.113     0.340     0.094     0.000  126325.0   929579.7
  306.500     7.368     8.132     0.340     0.094     0.000  126646.2   933154.5
  307.000     7.380     8.145     0.344     0.095     0.000  128513.1   948380.6
  307.500     7.392     8.167     0.344     0.095     0.000  128930.1   953007.4
  308.000     7.405     8.181     0.346     0.096     0.000  130665.2   967545.6
  308.500     7.418     8.203     0.346     0.096     0.000  131130.2   972678.5
  309.000     7.431     8.217     0.349     0.097     0.000  132850.5   987161.9
  309.500     7.442     8.238     0.349     0.097     0.000  133296.1   992040.0
  310.000     7.453     8.250     0.351     0.097     0.000  134545.3  1002799.1
  310.500     7.462     8.265     0.351     0.097     0.000  134907.9  1006716.1
  311.000     7.470     8.273     0.353     0.098     0.000  136352.1  1018488.9
  311.500     7.474     8.285     0.353     0.098     0.000  136561.3  1020673.9
  312.000     7.476     8.287     0.355     0.098     0.000  137660.6  1029209.8
  312.500     7.476     8.292     0.355     0.098     0.000  137676.4  1029235.1
  313.000     7.473     8.289     0.357     0.099     0.000  138542.7  1035279.0
  313.500     7.467     8.288     0.357     0.099     0.000  138350.2  1032992.7
  314.000     7.458     8.278     0.359     0.100     0.000  139242.0  1038480.2
  314.500     7.447     8.273     0.359     0.100     0.000  138850.2  1034001.7
  315.000     7.434     8.258     0.362     0.101     0.000  139469.6  1036807.3
  315.500     7.419     8.248     0.362     0.101     0.000  138925.6  1030681.1
  316.000     7.403     8.231     0.364     0.101     0.000  139355.4  1031656.2
  316.500     7.386     8.218     0.364     0.101     0.000  138729.8  1024683.7
  317.000     7.370     8.199     0.366     0.102     0.000  139019.0  1024502.5
  317.500     7.353     8.186     0.366     0.102     0.000  138399.0  1017658.6
  318.000     7.338     8.170     0.367     0.102     0.000  138611.9  1017142.0
  318.500     7.325     8.159     0.367     0.102     0.000  138089.9  1011445.5
  319.000     7.314     8.147     0.369     0.103     0.000  138293.8  1011420.5
  319.500     7.305     8.142     0.369     0.103     0.000  137952.6  1007767.6
  320.000     7.300     8.136     0.370     0.103     0.000  138168.1  1008644.6
  320.500     7.298     8.137     0.370     0.103     0.000  138064.6  1007643.4
  321.000     7.300     8.139     0.370     0.103     0.000  138397.9  1010329.3
  321.500     7.305     8.146     0.370     0.103     0.000  138549.1  1012149.3
  322.000     7.314     8.156     0.371     0.103     0.000  138913.2  1015989.0
  322.500     7.325     8.169     0.371     0.103     0.000  139300.9  1020419.8
  323.000     7.339     8.185     0.370     0.103     0.000  139710.1  1025388.2
  323.500     7.356     8.203     0.370     0.103     0.000  140293.1  1031973.3
  324.000     7.374     8.223     0.370     0.103     0.000  140568.0  1036578.2
  324.500     7.394     8.243     0.370     0.103     0.000  141307.0  1044890.7
  325.000     7.416     8.268     0.368     0.103     0.000  141600.8  1050132.2
  325.500     7.439     8.290     0.368     0.103     0.000  142464.9  1059849.9
  326.000     7.464     8.318     0.367     0.102     0.000  142784.6  1065703.1
  326.500     7.489     8.343     0.367     0.102     0.000  143752.9  1076623.5
  327.000     7.516     8.372     0.366     0.102     0.000  144149.4  1083418.9
  327.500     7.544     8.399     0.366     0.102     0.000  145198.8  1095314.2
  328.000     7.572     8.431     0.365     0.101     0.000  145543.2  1101997.6
  328.500     7.600     8.458     0.365     0.101     0.000  146642.6  1114537.5
  329.000     7.629     8.490     0.363     0.101     0.000  147144.0  1122567.0
  329.500     7.658     8.519     0.363     0.101     0.000  148248.8  1135245.9
  330.000     7.686     8.550     0.363     0.101     0.000  148994.1  1145120.7
  330.500     7.713     8.578     0.363     0.101     0.000  150055.3  1157357.0
  331.000     7.739     8.607     0.363     0.101     0.000  151280.7  1170730.8
  331.500     7.763     8.635     0.363     0.101     0.000  152248.5  1181920.9
  332.000     7.786     8.660     0.364     0.101     0.000  153709.6  1196743.1
  332.500     7.806     8.686     0.364     0.101     0.000  154546.5  1206426.8
  333.000     7.825     8.707     0.366     0.102     0.000  156212.1  1222338.8
  333.500     7.841     8.730     0.366     0.102     0.000  156889.3  1230171.4
  334.000     7.855     8.746     0.367     0.102     0.000  158296.0  1243453.9
  334.500     7.867     8.764     0.367     0.102     0.000  158799.3  1249279.7
  335.000     7.877     8.774     0.369     0.103     0.000  160394.5  1263406.9
  335.500     7.884     8.789     0.369     0.103     0.000  160699.8  1266952.9
  336.000     7.889     8.795     0.372     0.104     0.000  162337.4  1280683.7
  336.500     7.891     8.805     0.372     0.104     0.000  162422.2  1281681.4
  337.000     7.891     8.805     0.375     0.105     0.000  163752.4  1292146.5
  337.500     7.888     8.809     0.375     0.105     0.000  163606.1  1290447.3
  338.000     7.882     8.802     0.377     0.105     0.000  164967.6  1300249.5
  338.500     7.873     8.801     0.377     0.105     0.000  164581.9  1295721.2
  339.000     7.861     8.789     0.381     0.106     0.000  165820.8  1303598.9
  339.500     7.847     8.782     0.381     0.106     0.000  165211.2  1296406.3
  340.000     7.831     8.764     0.384     0.108     0.000  166411.1  1303091.2
  340.500     7.811     8.753     0.384     0.108     0.000  165613.3  1293667.1
  341.000     7.791     8.730     0.387     0.109     0.000  166691.4  1298691.5
  341.500     7.769     8.716     0.387     0.109     0.000  165760.8  1287729.0
  342.000     7.746     8.690     0.392     0.110     0.000  167068.2  1294081.2
  342.500     7.722     8.676     0.392     0.110     0.000  166054.7  1282214.5
  343.000     7.698     8.649     0.396     0.111     0.000  167345.3  1288198.1
  343.500     7.673     8.635     0.396     0.111     0.000  166303.9  1276101.3
  344.000     7.650     8.608     0.400     0.113     0.000  167548.8  1281710.4
  344.500     7.626     8.595     0.400     0.113     0.000  166530.0  1269969.3
  345.000     7.604     8.569     0.404     0.114     0.000  167770.2  1275697.9
  345.500     7.582     8.558     0.404     0.114     0.000  166818.0  1264796.7
  346.000     7.562     8.535     0.408     0.115     0.000  168065.3  1270875.9
  346.500     7.542     8.525     0.408     0.115     0.000  167213.3  1261177.6
  347.000     7.525     8.505     0.411     0.116     0.000  168224.8  1265870.3
  347.500     7.508     8.497     0.411     0.116     0.000  167493.8  1257592.2
  348.000     7.494     8.481     0.414     0.117     0.000  168399.3  1261913.8
  348.500     7.480     8.474     0.414     0.117     0.000  167774.7  1254880.9
  349.000     7.467     8.460     0.416     0.118     0.000  168161.3  1255650.0
  349.500     7.455     8.451     0.416     0.118     0.000  167613.9  1249529.0
  350.000     7.443     8.439     0.418     0.118     0.000  167878.0  1249586.4
  350.500     7.432     8.430     0.418     0.118     0.000  167355.1  1243781.7
  351.000     7.421     8.417     0.419     0.119     0.000  167450.1  1242605.5
  351.500     7.409     8.408     0.419     0.119     0.000  166910.9  1236662.7
  352.000     7.397     8.395     0.420     0.119     0.000  166989.4  1235281.1
  352.500     7.385     8.384     0.420     0.119     0.000  166411.9  1228957.0
  353.000     7.373     8.370     0.421     0.120     0.000  166473.0  1227325.4
  353.500     7.359     8.359     0.421     0.120     0.000  165859.4  1220637.3
  354.000     7.346     8.344     0.422     0.120     0.000  165886.0  1218659.4
  354.500     7.333     8.333     0.422     0.120     0.000  165254.3  1211790.5
  355.000     7.320     8.318     0.424     0.120     0.000  165392.1  1210590.4
  355.500     7.306     8.307     0.424     0.120     0.000  164760.0  1203717.2
  356.000     7.293     8.292     0.425     0.121     0.000  164818.6  1201945.6
  356.500     7.279     8.280     0.425     0.121     0.000  164205.8  1195272.1
  357.000     7.266     8.266     0.426     0.121     0.000  164242.5  1193397.3
  357.500     7.253     8.255     0.426     0.121     0.000  163656.4  1187004.7
  358.000     7.240     8.240     0.427     0.121     0.000  163333.9  1182597.7
  358.500     7.228     8.227     0.427     0.121     0.000  162778.0  1176537.3
  359.000     7.216     8.213     0.428     0.122     0.000  162536.0  1172789.5
  359.500     7.203     8.201     0.428     0.122     0.000  161984.2  1166796.7
  360.000     7.191     8.187     0.429     0.122     0.000  161937.4  1164436.7
  360.500     7.178     8.175     0.429     0.122     0.000  161350.5  1158110.1
  361.000     7.164     8.160     0.430     0.122     0.000  161272.1  1155379.2
  361.500     7.150     8.147     0.430     0.122     0.000  160618.6  1148399.6
  362.000     7.135     8.130     0.431     0.123     0.000  160652.8  1146244.2
  362.500     7.119     8.116     0.431     0.123     0.000  159906.8  1138350.3
  363.000     7.102     8.097     0.433     0.123     0.000  159928.1  1135818.9
  363.500     7.084     8.081     0.433     0.123     0.000  159085.7  1126982.4
  364.000     7.066     8.060     0.435     0.124     0.000  159153.9  1124519.8
  364.500     7.046     8.044     0.435     0.124     0.000  158228.7  1114891.3
  365.000     7.026     8.021     0.437     0.125     0.000  158368.8  1112739.6
  365.500     7.006     8.005     0.437     0.125     0.000  157388.1  1102605.6
  366.000     6.985     7.981     0.439     0.126     0.000  157494.9  1100119.6
  366.500     6.964     7.964     0.439     0.126     0.000  156494.7  1089848.1
  367.000     6.944     7.940     0.441     0.126     0.000  156560.3  1087078.0
  367.500     6.923     7.923     0.441     0.126     0.000  155571.2  1076974.9
  368.000     6.902     7.900     0.443     0.127     0.000  155560.3  1073750.3
  368.500     6.882     7.883     0.443     0.127     0.000  154601.4  1063999.4
  369.000     6.863     7.861     0.445     0.127     0.000  154414.3  1059672.5
  369.500     6.843     7.843     0.445     0.127     0.000  153493.0  1050339.8
  370.000     6.824     7.821     0.446     0.128     0.000  153058.2  1044436.3
  370.500     6.805     7.802     0.446     0.128     0.000  152170.9  1035484.1
  371.000     6.786     7.781     0.446     0.128     0.000  151515.3  1028182.2
  371.500     6.767     7.761     0.446     0.128     0.000  150649.9  1019491.6
  372.000     6.749     7.739     0.446     0.128     0.000  149822.8  1011103.8
  372.500     6.730     7.718     0.446     0.128     0.000  148965.8  1002541.6
  373.000     6.711     7.697     0.446     0.128     0.000  147971.3   993078.0
  373.500     6.693     7.674     0.446     0.128     0.000  147116.2   984582.9
  374.000     6.674     7.653     0.446     0.128     0.000  145980.1   974229.4
  374.500     6.655     7.629     0.446     0.128     0.000  145131.5   965848.9
  375.000     6.636     7.608     0.445     0.127     0.000  143957.0   955338.7
  375.500     6.618     7.584     0.445     0.127     0.000  143128.7   947210.8
  376.000     6.600     7.564     0.445     0.127     0.000  142256.0   938856.9
  376.500     6.582     7.543     0.445     0.127     0.000  141460.5   931107.4
  377.000     6.565     7.524     0.443     0.127     0.000  139959.2   918835.6
  377.500     6.549     7.500     0.443     0.127     0.000  139244.2   911934.4
  378.000     6.534     7.483     0.442     0.126     0.000  138043.7   902006.0
  378.500     6.521     7.464     0.442     0.126     0.000  137420.8   896062.3
  379.000     6.508     7.450     0.441     0.126     0.000  136476.8   888193.9
  379.500     6.497     7.434     0.441     0.126     0.000  135950.2   883244.6
  380.000     6.487     7.423     0.440     0.126     0.000  135184.7   876910.2
  380.500     6.478     7.411     0.440     0.126     0.000  134748.9   872896.6
  381.000     6.470     7.402     0.440     0.126     0.000  134208.7   868348.4
  381.500     6.463     7.393     0.440     0.126     0.000  133843.7   865069.7
  382.000     6.457     7.386     0.441     0.126     0.000  133789.1   863894.6
  382.500     6.451     7.381     0.441     0.126     0.000  133456.6   860971.9
  383.000     6.446     7.375     0.439     0.126     0.000  132609.8   854782.2
  383.500     6.441     7.366     0.439     0.126     0.000  132302.9   852140.0
  384.000     6.436     7.360     0.439     0.126     0.000  132104.5   850184.5
  384.500     6.430     7.354     0.439     0.126     0.000  131772.4   847319.8
  385.000     6.424     7.348     0.440     0.126     0.000  131484.1   844679.0
  385.500     6.418     7.340     0.440     0.126     0.000  131106.5   841385.2
  386.000     6.410     7.332     0.440     0.126     0.000  130771.5   838280.2
  386.500     6.402     7.323     0.440     0.126     0.000  130340.4   834466.4
  387.000     6.393     7.313     0.441     0.126     0.000  130391.0   833646.7
  387.500     6.384     7.306     0.441     0.126     0.000  129898.2   829223.6
  388.000     6.373     7.294     0.442     0.127     0.000  129922.1   828024.9
  388.500     6.362     7.285     0.442     0.127     0.000  129381.6   823117.1
  389.000     6.350     7.271     0.444     0.127     0.000  129425.8   821875.7
  389.500     6.338     7.261     0.444     0.127     0.000  128852.4   816613.3
  390.000     6.325     7.246     0.446     0.128     0.000  128979.5   815752.8
  390.500     6.311     7.235     0.446     0.128     0.000  128383.5   810222.5
  391.000     6.297     7.219     0.448     0.128     0.000  128508.2   809214.7
  391.500     6.282     7.208     0.448     0.128     0.000  127899.6   803503.4
  392.000     6.267     7.191     0.450     0.129     0.000  128049.5   802542.9
  392.500     6.252     7.178     0.450     0.129     0.000  127435.7   796720.7
  393.000     6.236     7.161     0.451     0.130     0.000  127499.2   795136.3
  393.500     6.220     7.147     0.451     0.130     0.000  126891.6   789319.6
  394.000     6.205     7.129     0.453     0.130     0.000  126902.4   787376.0
  394.500     6.189     7.115     0.453     0.130     0.000  126312.5   781687.6
  395.000     6.173     7.097     0.454     0.131     0.000  126219.7   779128.6
  395.500     6.157     7.082     0.454     0.131     0.000  125662.0   773720.1
